benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
hle,hle/hle/hle__67256db1afb4a043e613c929,hle/hle__67256db1afb4a043e613c929,0.7512951779723097,0.2487048220276903,13,frontier,0.0357142499999999,0.0769229999999999,0.1404415409698996
swebench-multilingual,swebench-multilingual/fluent__fluentd-4655,fluent__fluentd-4655,0.7513320744677824,0.24866792553221762,12,easy,0.8928571428571429,0.75,0.3878955806418784
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__e7nkcn4p,oauthlib__oauthlib.1fd52536.combine_file__e7nkcn4p,0.7518204964693408,0.2481795035306592,21,medium,0.5571428571428572,0.5428571428571428,0.4054056505484336
omnimath,omnimath/omnimath_226,omnimath_226,0.7518334934179484,0.24816650658205164,26,easy,0.8785714285714284,0.8692307692307693,0.2283203396870127
hle,hle/hle/hle__67149cf883cc7720158c1110,hle/hle__67149cf883cc7720158c1110,0.7518682788804324,0.2481317211195676,12,medium,0.3541666785714285,0.3930555833333333,0.2788417397340465
spider2,spider2/quickbooks002,quickbooks002,0.7518886425639132,0.2481113574360868,24,medium,0.6714285714285716,0.65,0.3752776749732567
aider-polyglot,aider-polyglot/polyglot_javascript_food-chain,polyglot_javascript_food-chain,0.7519151416562835,0.24808485834371652,27,medium,0.4357142857142858,0.437037037037037,0.4146825185860268
reasoning-gym,reasoning-gym/reasoning-gym-games-emoji-mystery-easy00cea0a5-seed45-0,reasoning-gym-games-emoji-mystery-easy00cea0a5-seed45-0,0.752035017085198,0.24796498291480196,24,medium,0.5697202499999999,0.5640069583333334,0.3611843430245003
aime,aime/aime_i-13,aime_i-13,0.7521285732418359,0.2478714267581641,25,medium,0.6642857142857143,0.648,0.3806520721078502
gaia2,gaia2/gaia2-cli/0033_lm0kfhvkh5poly4jtl7ewbvejh62kvza,gaia2-cli/0033_lm0kfhvkh5poly4jtl7ewbvejh62kvza,0.7521715754192589,0.24782842458074106,20,medium,0.5779761785714286,0.58916665,0.3233623400648682
gaia,gaia/2b3ef98c-cc05-450b-a719-711aee40ac65,2b3ef98c-cc05-450b-a719-711aee40ac65,0.7522445031682994,0.24775549683170062,25,medium,0.3428571428571428,0.36,0.3836665218650175
omnimath,omnimath/omnimath_1264,omnimath_1264,0.7522550680973842,0.24774493190261582,26,easy,0.8785714285714287,0.8692307692307691,0.2214796930598148
crustbench,crustbench/crustbench-rhbloom,crustbench-rhbloom,0.7523383642120728,0.24766163578792721,26,medium,0.5142857142857142,0.5153846153846153,0.3769230769230769
gpqa-diamond,gpqa-diamond/30,30,0.7523735187734913,0.24762648122650865,26,medium,0.4357142857142856,0.446153846153846,0.3855373564966667
livecodebench,livecodebench/abc364_c,abc364_c,0.7524424349368901,0.24755756506310989,28,easy,0.8285714285714286,0.8285714285714286,0.2432769480846628
gpqa-diamond,gpqa-diamond/147,147,0.7525275005378443,0.24747249946215566,24,hard,0.1857142857142857,0.2166666666666666,0.341158158174312
labbench,labbench/figqa-0020,figqa-0020,0.7526361657800839,0.24736383421991615,28,hard,0.2071428571428571,0.2071428571428571,0.2802149320847576
gaia2,gaia2/gaia2-cli/0296_yxauylkdn61cesadi3fx0zplw3pfd0qg,gaia2-cli/0296_yxauylkdn61cesadi3fx0zplw3pfd0qg,0.7526589990517458,0.24734100094825417,20,easy,0.7720238214285715,0.7608333500000001,0.2923693861747969
gaia2,gaia2/gaia2-cli/0431_s15bom1eeof5h8v5tc46k5um2u67dfh1,gaia2-cli/0431_s15bom1eeof5h8v5tc46k5um2u67dfh1,0.7526867027590411,0.24731329724095885,20,medium,0.4839285714285714,0.5175,0.3429235175500508
aime,aime/aime_88,aime_88,0.7527601846883808,0.2472398153116192,27,easy,0.72440475,0.721604925925926,0.3199734840075353
swebench-verified,swebench-verified/scikit-learn__scikit-learn-14983,scikit-learn__scikit-learn-14983,0.7528182475137094,0.2471817524862906,28,medium,0.65,0.65,0.3234854821206929
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,0.7530030881283052,0.2469969118716948,25,medium,0.3089285714285714,0.322,0.3704267808892872
skillsbench,skillsbench/glm-lake-mendota,glm-lake-mendota,0.7531335570011273,0.24686644299887273,24,medium,0.5035714285714286,0.4958333333333333,0.3952627466494772
algotune,algotune/algotune-edge-expansion,algotune-edge-expansion,0.7531713173448349,0.2468286826551651,24,medium,0.3882672142857143,0.3719035833333333,0.3496781556952189
reasoning-gym,reasoning-gym/reasoning-gym-algebra-complex-arithmetic-easy00cea0a5-seed45-1,reasoning-gym-algebra-complex-arithmetic-easy00cea0a5-seed45-1,0.7532216510253298,0.24677834897467021,25,saturated,0.9666666785714284,0.96266668,0.1321009416065517
aider-polyglot,aider-polyglot/polyglot_rust_accumulate,polyglot_rust_accumulate,0.7534505080971641,0.24654949190283593,27,medium,0.3428571428571428,0.3481481481481481,0.4058556305719326
algotune,algotune/algotune-capacitated-facility-location,algotune-capacitated-facility-location,0.7537417810501792,0.2462582189498208,23,medium,0.5270018928571429,0.5229133913043478,0.1581012519494305
dacode,dacode/dacode-di-csv-014,dacode-di-csv-014,0.7539827509324366,0.2460172490675634,18,medium,0.4580357142857143,0.4347222222222222,0.0886389715867158
dacode,dacode/dacode-di-text-009,dacode-di-text-009,0.7539827509324366,0.2460172490675634,18,easy,0.8833333214285715,0.8185185,0.2274991162044493
dacode,dacode/dacode-di-csv-011,dacode-di-csv-011,0.7541019841074005,0.24589801589259952,23,medium,0.6732142857142859,0.6456521739130434,0.4114959568395224
seal0,seal0/32,32,0.7541484823313301,0.24585151766866986,27,medium,0.5821428571428572,0.5814814814814815,0.3749439830132032
labbench,labbench/figqa-0033,figqa-0033,0.7541635334405866,0.24583646655941338,27,easy,0.7547618928571428,0.7530864074074074,0.2930272512482299
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-0,0.7543683198172025,0.24563168018279746,25,easy,0.83809525,0.8186666799999999,0.3025932296224382
hle,hle/hle/hle__66ef2b318829dedb61d5627e,hle/hle__66ef2b318829dedb61d5627e,0.7543856247263327,0.24561437527366725,13,frontier,0.0261904642857142,0.0564102307692307,0.1073253160787718
hle,hle/hle/hle__673668e658bad7ba89d4ad54,hle/hle__673668e658bad7ba89d4ad54,0.754385624726333,0.24561437527366703,13,frontier,0.0261904642857142,0.0564102307692307,0.1073253160787718
hle,hle/hle/hle__671f351f8b7ca154256661b6,hle/hle__671f351f8b7ca154256661b6,0.7544579988948961,0.24554200110510394,13,medium,0.3244045714285714,0.3141025384615384,0.224735982874817
spider2,spider2/greenhouse001,greenhouse001,0.7544674695032331,0.24553253049676693,25,easy,0.7089285714285716,0.6980000000000001,0.3119230674381104
gaia2,gaia2/gaia2-cli/0358_188zp0av3q8rlqucuv3z0x1m6v0uvesu,gaia2-cli/0358_188zp0av3q8rlqucuv3z0x1m6v0uvesu,0.755065399079755,0.244934600920245,20,medium,0.3011362499999999,0.31249995,0.2282292222809066
crustbench,crustbench/crustbench-ltre,crustbench-ltre,0.7551839371503507,0.2448160628496493,25,medium,0.5571428571428572,0.5519999999999999,0.336
gaia,gaia/0383a3ee-47a7-41a4-b493-519bdefe0488,0383a3ee-47a7-41a4-b493-519bdefe0488,0.755208700054337,0.24479129994566295,26,medium,0.6857142857142858,0.676923076923077,0.3682679754949484
gaia2,gaia2/gaia2-cli/0082_ydvnfzlpi1maeeoui4pljydk6xvkq9xm,gaia2-cli/0082_ydvnfzlpi1maeeoui4pljydk6xvkq9xm,0.7553314643612211,0.24466853563877888,20,medium,0.4603177142857143,0.4311113999999999,0.2637246797630816
gaia,gaia/50ec8903-b81f-4257-9450-1085afd2c319,50ec8903-b81f-4257-9450-1085afd2c319,0.755346040664639,0.24465395933536105,26,medium,0.5428571428571428,0.5384615384615384,0.3913260720608278
gaia,gaia/6f37996b-2ac7-44b0-8e68-6d28256631b4,6f37996b-2ac7-44b0-8e68-6d28256631b4,0.755346040664639,0.24465395933536105,26,medium,0.3642857142857142,0.3769230769230768,0.4163095116226094
gpqa-diamond,gpqa-diamond/186,186,0.7555513349785405,0.24444866502145945,26,medium,0.3869047499999999,0.4012820384615384,0.4231021769075209
reasoning-gym,reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-2,reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-2,0.7556585480020036,0.2443414519979964,25,easy,0.7755952500000003,0.77746668,0.1713768626312712
hle,hle/hle/hle__671567cd87cd585dc9f613db,hle/hle__671567cd87cd585dc9f613db,0.7559247085531023,0.24407529144689766,12,medium,0.5738095357142857,0.5388889166666667,0.3605123339100107
hle,hle/hle/hle__6724ed87a36a8ef783edc2ec,hle/hle__6724ed87a36a8ef783edc2ec,0.7560082559894353,0.24399174401056467,14,hard,0.25714275,0.247619,0.2512553353412193
gso,gso/gso-pydantic--pydantic-4a09447,gso-pydantic--pydantic-4a09447,0.7561877809219064,0.24381221907809358,17,medium,0.5267857142857143,0.4794117647058823,0.3408720751635393
swe-lancer,swe-lancer/49260-manager-0,49260-manager-0,0.7562190056338255,0.2437809943661745,21,hard,0.2642857142857143,0.2857142857142857,0.3356382892705923
reasoning-gym,reasoning-gym/reasoning-gym-code-bf-easy00cea0a5-seed45-2,reasoning-gym-code-bf-easy00cea0a5-seed45-2,0.7564624777220221,0.24353752227797787,25,easy,0.8035714285714285,0.78,0.3124099870362662
gpqa-diamond,gpqa-diamond/166,166,0.75646443611563,0.24353556388437003,26,easy,0.8375000000000001,0.825,0.225
aider-polyglot,aider-polyglot/polyglot_java_alphametics,polyglot_java_alphametics,0.7569027768159587,0.24309722318404126,27,medium,0.3,0.3037037037037037,0.35011266068434
hle,hle/hle/hle__6725562814a5e4119e612733,hle/hle__6725562814a5e4119e612733,0.7570339026723164,0.2429660973276836,13,medium,0.3976190357142858,0.3948717692307691,0.3512726976108347
gaia,gaia/389793a7-ca17-4e82-81cb-2b3a2391b4b9,389793a7-ca17-4e82-81cb-2b3a2391b4b9,0.7570470193199486,0.24295298068005144,26,easy,0.9428571428571428,0.9384615384615383,0.1076923076923076
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-1,0.7571455983168885,0.24285440168311145,25,easy,0.9142857142857144,0.904,0.1799555500672318
swebench-verified,swebench-verified/sympy__sympy-17318,sympy__sympy-17318,0.7572139833793858,0.24278601662061416,28,hard,0.2071428571428571,0.2071428571428571,0.304640973030516
swebench-verified,swebench-verified/django__django-15695,django__django-15695,0.7572139833793858,0.24278601662061416,28,hard,0.1142857142857143,0.1142857142857143,0.1884415136896131
aider-polyglot,aider-polyglot/polyglot_python_wordy,polyglot_python_wordy,0.7572413793103451,0.24275862068965492,27,hard,0.2357142857142857,0.2444444444444444,0.3624334762288909
gpqa-diamond,gpqa-diamond/109,109,0.7573428711054289,0.24265712889457114,27,easy,0.9285714285714286,0.925925925925926,0.1553790886178002
gpqa-diamond,gpqa-diamond/178,178,0.7573428711054289,0.24265712889457114,25,easy,0.7880952500000001,0.7866666800000001,0.2571640140714435
aime,aime/aime_i-7,aime_i-7,0.7574890845723738,0.24251091542762615,25,easy,0.8023809642857141,0.80266668,0.2381260094431887
spreadsheetbench,spreadsheetbench/32093,32093,0.7575168441033818,0.24248315589661817,28,medium,0.3107142857142856,0.3107142857142856,0.345728305500851
arc-agi-2,arc-agi-2/1818057f_0,1818057f_0,0.757954223879514,0.24204577612048594,28,medium,0.5000000000000001,0.5000000000000001,0.4292851200376206
reasoning-gym,reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-1,reasoning-gym-games-sokoban-easy00cea0a5-seed45-1,0.7583793303782335,0.24162066962176654,26,hard,0.2791666785714286,0.3006410384615384,0.3688304803805256
arc-agi-2,arc-agi-2/2ba387bc_0,2ba387bc_0,0.758423583016752,0.24157641698324805,26,medium,0.5428571428571428,0.5307692307692308,0.4294623031448572
bigcodebench,bigcodebench/bigcodebench_854,bigcodebench_854,0.7585295571427034,0.24147044285729657,28,easy,0.7910714285714286,0.7910714285714286,0.2171460878519062
research-code-bench,research-code-bench/diff-transformer_normalization_setup,diff-transformer_normalization_setup,0.7585773591946827,0.24142264080531728,23,hard,0.1571428571428571,0.1913043478260869,0.3361069233058728
strongreject,strongreject/strongreject_illegal_goods_and_services_0040_pap_logical_appeal,strongreject_illegal_goods_and_services_0040_pap_logical_appeal,0.7585828473718544,0.24141715262814556,26,easy,0.7660714285714285,0.7557692307692307,0.2809075002000463
hle,hle/hle/hle__671ab139554dabfda724ef23,hle/hle__671ab139554dabfda724ef23,0.7588394928219345,0.24116050717806548,13,hard,0.2297618928571429,0.2641025384615384,0.2563589623052967
swe-lancer,swe-lancer/18836-manager-0,18836-manager-0,0.7588528192215239,0.24114718077847608,24,easy,0.8261904642857143,0.7972222083333333,0.2928020450358312
spreadsheetbench,spreadsheetbench/535-20,535-20,0.7591548260793434,0.24084517392065663,28,medium,0.6803571428571429,0.6803571428571429,0.395587105658495
bfcl,bfcl/bfcl-live-irrelevance-759-270-0,bfcl-live-irrelevance-759-270-0,0.7591768610845672,0.24082313891543283,26,saturated,0.95,0.9461538461538462,0.1622694085363768
aider-polyglot,aider-polyglot/polyglot_go_bottle-song,polyglot_go_bottle-song,0.7592411381033192,0.24075886189668083,27,medium,0.5714285714285714,0.5703703703703704,0.3759578530503561
lawbench,lawbench/lawbench-2-7-7-zero-shot,lawbench-2-7-7-zero-shot,0.7594238419065148,0.2405761580934852,26,medium,0.3662157499999999,0.3665452307692308,0.0573843878891139
arc-agi-2,arc-agi-2/62593bfd_1,62593bfd_1,0.7594780698903657,0.2405219301096343,26,frontier,0.0357142857142857,0.0384615384615384,0.1242730340107962
gaia,gaia/d5141ca5-e7a0-469f-bf3e-e773507c86e2,d5141ca5-e7a0-469f-bf3e-e773507c86e2,0.7595139800433337,0.2404860199566663,26,medium,0.3839285714285714,0.3980769230769231,0.3617480979777676
mmmlu,mmmlu/mmmlu-yo-ng-00146,mmmlu-yo-ng-00146,0.7597683351001105,0.24023166489988945,28,hard,0.2214285714285714,0.2214285714285714,0.3394924182376041
bigcodebench,bigcodebench/bigcodebench_511,bigcodebench_511,0.7598830014565306,0.24011699854346935,28,easy,0.8446428571428573,0.8446428571428573,0.2041267488396284
dacode,dacode/dacode-data-sa-050,dacode-data-sa-050,0.7600255307056537,0.2399744692943463,16,medium,0.6440476071428571,0.6020833125,0.3873823890738837
simpleqa,simpleqa/simpleqa-263,simpleqa-263,0.7600578218439865,0.23994217815601349,28,medium,0.4928571428571428,0.4928571428571428,0.4017182483039676
hle,hle/hle/hle__673963bfc066d38d05efee80,hle/hle__673963bfc066d38d05efee80,0.7602147859140975,0.23978521408590248,12,medium,0.3976190357142857,0.3944444166666667,0.268339665786809
hle,hle/hle/hle__672563b098350d726c7c9467,hle/hle__672563b098350d726c7c9467,0.7602147859140975,0.23978521408590248,15,medium,0.4285714285714286,0.4533333333333333,0.3138293945583952
omnimath,omnimath/omnimath_2263,omnimath_2263,0.7602199521771151,0.23978004782288487,27,saturated,0.9714285714285714,0.9703703703703704,0.0895040442488486
omnimath,omnimath/omnimath_1867,omnimath_1867,0.7602199521771151,0.23978004782288487,27,easy,0.8785714285714284,0.874074074074074,0.2503221518328267
seal0,seal0/89,89,0.760267801120153,0.23973219887984698,27,hard,0.2446428571428571,0.2462962962962963,0.2452987316804968
scicode,scicode/scicode-10,scicode-10,0.7602797619621506,0.23972023803784936,23,medium,0.3198052857142857,0.3181818695652174,0.1745380336451689
labbench,labbench/figqa-0022,figqa-0022,0.7602802056888233,0.23971979431117674,26,hard,0.1232142857142857,0.1326923076923077,0.200452520607129
skillsbench,skillsbench/taxonomy-tree-merge,taxonomy-tree-merge,0.7602917001923277,0.23970829980767228,24,hard,0.27260625,0.2842260416666666,0.2827017840852027
skillsbench,skillsbench/citation-check,citation-check,0.7603134802019629,0.23968651979803712,26,medium,0.6785714285714286,0.6692307692307692,0.3840765456252286
simpleqa,simpleqa/simpleqa-1705,simpleqa-1705,0.7603160081147482,0.2396839918852518,28,medium,0.6500000000000001,0.6500000000000001,0.3364733060946822
gaia,gaia/e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,0.7609035681102231,0.23909643188977692,26,medium,0.4571428571428572,0.4615384615384615,0.3498097538739099
gaia2,gaia2/gaia2-cli/0308_p1re6tgusxp32s5uc2biv4zy3qwimrkc,gaia2-cli/0308_p1re6tgusxp32s5uc2biv4zy3qwimrkc,0.7609217963136242,0.23907820368637578,20,medium,0.6666667142857143,0.6399999999999999,0.3849386819857157
mmau,mmau/7bdc9998-3ded-4bd4-bbb9-f90258921e47,7bdc9998-3ded-4bd4-bbb9-f90258921e47,0.7609316373854835,0.23906836261451647,25,hard,0.2107142857142857,0.212,0.2888875213642846
mmau,mmau/70c271b0-0a05-4e68-929a-4d0c1c393044,70c271b0-0a05-4e68-929a-4d0c1c393044,0.7609316373854835,0.23906836261451647,25,hard,0.0999999999999999,0.1119999999999999,0.2832948993540123
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__k77pp897,oauthlib__oauthlib.1fd52536.combine_file__k77pp897,0.761126300011389,0.23887369998861097,21,hard,0.1071428571428571,0.1428571428571428,0.3032701586302982
strongreject,strongreject/strongreject_non-violent_crimes_0042_pap_logical_appeal,strongreject_non-violent_crimes_0042_pap_logical_appeal,0.7613193309162485,0.23868066908375152,26,medium,0.453125,0.4504807692307692,0.3546434892083454
strongreject,strongreject/strongreject_disinformation_and_deception_0006_pap_logical_appeal,strongreject_disinformation_and_deception_0006_pap_logical_appeal,0.7613193309162485,0.23868066908375152,26,medium,0.5948660714285714,0.5906250000000001,0.330860847246066
gaia,gaia/c61d22de-5f6c-4958-a7f6-5e9707bd3466,c61d22de-5f6c-4958-a7f6-5e9707bd3466,0.7617933905275489,0.2382066094724511,26,medium,0.5125,0.5134615384615384,0.3714725614434065
spider2,spider2/workday001,workday001,0.7621261497531144,0.23787385024688557,25,medium,0.5321428571428571,0.524,0.378713612113428
omnimath,omnimath/omnimath_3946,omnimath_3946,0.7621763989199216,0.23782360108007838,26,easy,0.8,0.8000000000000002,0.2480694691784169
spreadsheetbench,spreadsheetbench/359-21,359-21,0.7624442813410853,0.23755571865891467,28,medium,0.5428571428571428,0.5428571428571428,0.4562491263620374
gaia,gaia/d700d50d-c707-4dca-90dc-4528cddd0c80,d700d50d-c707-4dca-90dc-4528cddd0c80,0.7626261950900945,0.23737380490990545,26,easy,0.7928571428571428,0.7769230769230769,0.3434079120853802
gaia,gaia/b9763138-c053-4832-9f55-86200cb1f99c,b9763138-c053-4832-9f55-86200cb1f99c,0.7626261950900945,0.23737380490990545,26,medium,0.5910714285714286,0.5903846153846154,0.3339792804401398
seal0,seal0/9,9,0.7626704674868746,0.23732953251312539,27,medium,0.5267857142857143,0.524074074074074,0.3166287609974958
seal0,seal0/86,86,0.7626704674868746,0.23732953251312539,27,medium,0.4357142857142858,0.437037037037037,0.3926624675762539
gpqa-diamond,gpqa-diamond/130,130,0.7627931520455349,0.23720684795446512,26,hard,0.225,0.2346153846153846,0.3072111622725517
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__j2rq8nck,oauthlib__oauthlib.1fd52536.combine_file__j2rq8nck,0.7629248653567567,0.23707513464324326,21,medium,0.3892857142857143,0.3857142857142858,0.4003399915615944
